,ARTIST NAME(S),ARTIST HOME LATITUDE,ARTIST HOME LONGITUDE,ARTIST HOME CITY,ARTIST COUNTRY,LANGUAGE OF MUSIC,VISIBLE ETHNIC MINORITY,CENSUS RACE CLASSIFICATION,ARTIST GENDER,CANADIAN CONTENT,ALBUMS PLAYED,STATIONS PLAYED ON,MEAN CHART POSITION,TOTAL DAYS PLAYED,STATION cfbx,STATION cfmh,STATION cfre,STATION cfru,STATION cfuv,STATION chly,STATION chrw,STATION chry,STATION chsr,STATION chuo,STATION chyz,STATION cick,STATION cilu,STATION cism,STATION ciut,STATION cjam,STATION cjlo,STATION cjsf,STATION cjsr,STATION cjsw,STATION cjum,STATION ckdu,STATION ckut,STATION ckxu,STATION cscr,CHART POSITION 1,CHART POSITION 2,CHART POSITION 3,CHART POSITION 4,CHART POSITION 5,CHART POSITION 6,CHART POSITION 7,CHART POSITION 8,CHART POSITION 9,CHART POSITION 10
1471,raekwon,40.71,-74.0,"new york, ny",us,english,yes,black,male,no,5,8,5,31,0.0,0.0,0.0,0.0,0.16129032258064516,0.06451612903225806,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.12903225806451613,0.0,0.22580645161290322,0.06451612903225806,0.1935483870967742,0.06451612903225806,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.03225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0,0.0967741935483871
1472,rageneo,26.7,-80.07,"palm beach, fl",us,english,yes,black,male,no,1,1,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1473,raiders of the lost art,53.55,-113.5,"edmonton, ab",cdn,english,no,white,male,yes,1,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1474,rakaa,34.05,-118.24,"los angeles, ca",us,english,yes,black,male,no,1,6,7,33,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.0,0.15151515151515152,0.12121212121212122,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.21212121212121213,0.0,0.24242424242424243,0.12121212121212122
1475,rampage,40.65,-73.95,"brooklyn, ny",us,english,yes,black,male,no,1,2,8,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
1476,random,39.95,-75.16,"philadelphia, pa",us,english,yes,black,male,no,1,1,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
1477,random humans,51.08,-114.08,"calgary, ab",cdn,english,no,white,male group,yes,1,5,6,13,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0
1478,random recipe,45.5,-73.58,"montreal, qc",cdn,english/french,yes,mixed group,mixed group,yes,1,3,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385
1479,rank nubah,51.08,-114.08,"calgary, ab",cdn,english,no,white,male,yes,1,3,7,13,0.15384615384615385,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693
1480,raphael saadiq,37.8,-122.27,"oakland, ca",us,english,yes,black,male,no,1,2,7,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5
1481,rapper big pooh,35.99,-78.89,"durham, nc",us,english,yes,black,male,no,1,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1482,rapscallion,34.05,-118.24,"los angeles, ca",unknown,english,yes,mixed group,male group,no,1,2,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
1483,ras g,34.05,-118.24,"los angeles, ca",us,english,yes,black,male,no,1,1,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
1484,ras kass,34.05,-118.24,"los angeles, ca",us,english,yes,black,male,no,1,5,6,8,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.25,0.25,0.0,0.125,0.125,0.0,0.125
1485,raw soul,36.85,-76.28,"norfolk, va",us,english,yes,black,mixed group,no,1,1,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1486,ray charles,30.47,-83.63,"greenville, fl",us,english,yes,black,male,no,1,1,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
1487,reality sandwich,34.05,-118.24,"los angeles, ca",unknown,english,yes,mixed group,male group,no,1,1,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1488,rebecca dawn,51.08,-114.08,"calgary, ab",cdn,english,no,white,female,yes,1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1489,rebel yell,49.88,-97.17,"winnipeg, mb",cdn,english,no,white,male group,no,1,5,7,17,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.0,0.11764705882352941
1490,recyclone and soso,44.65,-63.6,"halifax, ns",cdn,english,no,white,male group,yes,1,11,5,44,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.4090909090909091,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.045454545454545456,0.18181818181818182,0.11363636363636363,0.0,0.11363636363636363,0.0,0.09090909090909091,0.11363636363636363,0.0,0.20454545454545456,0.11363636363636363,0.1590909090909091,0.022727272727272728,0.13636363636363635,0.045454545454545456,0.11363636363636363
1491,red ants,43.66,-79.42,"toronto, on",cdn,english,yes,mixed group,male group,yes,2,14,5,74,0.04054054054054054,0.0,0.02702702702702703,0.17567567567567569,0.0,0.0,0.013513513513513514,0.0,0.0,0.08108108108108109,0.0945945945945946,0.0,0.1891891891891892,0.0,0.10810810810810811,0.06756756756756757,0.0,0.04054054054054054,0.05405405405405406,0.04054054054054054,0.0,0.04054054054054054,0.0,0.02702702702702703,0.0,0.08108108108108109,0.14864864864864866,0.0945945945945946,0.0945945945945946,0.12162162162162163,0.06756756756756757,0.0945945945945946,0.0945945945945946,0.12162162162162163,0.08108108108108109
1492,red sonia,43.66,-79.42,"toronto, on",cdn,english,no,white,female,yes,1,1,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25
1493,red-1,49.25,-123.13,"vancouver, bc",cdn,english,yes,black,male,yes,1,17,5,80,0.0375,0.0,0.05,0.0,0.0375,0.05,0.025,0.0125,0.0,0.0,0.15,0.0,0.0375,0.0,0.05,0.025,0.0875,0.05,0.1125,0.0375,0.0,0.125,0.05,0.0625,0.0,0.1125,0.05,0.075,0.1375,0.1125,0.1875,0.0875,0.0625,0.1125,0.0625
1494,redcloud,34.05,-118.24,"los angeles, ca",us,english,yes,native american,male,no,1,5,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.45454545454545453,0.0
1495,redman,40.73,-74.17,"newark, nj",us,english,yes,black,male,no,3,7,7,12,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666
1496,reefer,45.5,-73.58,"montreal, qc/los angeles, ca",us,english,yes,mixed group,male group,no,1,1,10,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1497,reflect,43.66,-79.42,"toronto, on",cdn,english,no,white,male,yes,1,2,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.2,0.0
1498,reflection eternal,40.71,-74.0,"new york, ny",us,english,yes,black,male group,no,1,13,5,72,0.0,0.125,0.0,0.05555555555555555,0.125,0.0,0.041666666666666664,0.0,0.0,0.013888888888888888,0.0,0.0,0.2777777777777778,0.0,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.0,0.013888888888888888,0.013888888888888888,0.06944444444444445,0.0,0.125,0.0,0.0,0.06944444444444445,0.25,0.05555555555555555,0.16666666666666666,0.1388888888888889,0.08333333333333333,0.09722222222222222,0.05555555555555555,0.041666666666666664,0.041666666666666664
1499,rel!g!on,49.25,-123.13,"vancouver, bc",cdn,english,yes,black,male,yes,1,10,7,39,0.0,0.0,0.0,0.05128205128205128,0.07692307692307693,0.0,0.1282051282051282,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.02564102564102564,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.358974358974359,0.02564102564102564,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.20512820512820512,0.05128205128205128,0.10256410256410256,0.1282051282051282,0.3076923076923077,0.05128205128205128
1500,relic,43.66,-79.42,"toronto, on",cdn,english,no,white,male,yes,1,9,5,33,0.12121212121212122,0.0,0.0,0.0,0.12121212121212122,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.21212121212121213,0.09090909090909091,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.0,0.15151515151515152,0.0,0.06060606060606061,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.21212121212121213,0.0,0.09090909090909091,0.06060606060606061,0.12121212121212122
1501,remembering never,26.12,-80.14,"fort lauderdale, fl",us,english,no,white,male group,no,1,1,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1502,remy lbo,34.05,-118.24,"los angeles, ca",us,english,no,white,male,no,1,2,6,5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.2,0.0
1503,renni beema,28.54,-81.38,"orlando, fl",us,english,yes,black,male,no,1,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1504,resin dogs,-27.5,153.02,"brisbane, australia",int,english,yes,mixed group,male group,no,1,3,5,6,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
1505,restiform bodies,37.8,-122.27,"oakland, ca",us,english,no,white,male group,no,1,4,6,7,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
1506,revelations,40.65,-73.95,"brooklyn, ny",us,english,yes,black,male group,no,1,2,7,9,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111
1507,reverse engineering,48.87,2.33,"paris, fr",int,english,no,white,male group,no,1,3,6,7,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
1508,rhymefest,41.85,-87.65,"chicago, il",us,english,yes,black,male,no,3,15,6,57,0.03508771929824561,0.0,0.05263157894736842,0.017543859649122806,0.07017543859649122,0.0,0.0,0.0,0.017543859649122806,0.05263157894736842,0.14035087719298245,0.0,0.0,0.0,0.07017543859649122,0.05263157894736842,0.0,0.07017543859649122,0.08771929824561403,0.08771929824561403,0.03508771929824561,0.0,0.12280701754385964,0.08771929824561403,0.0,0.05263157894736842,0.05263157894736842,0.12280701754385964,0.10526315789473684,0.10526315789473684,0.08771929824561403,0.15789473684210525,0.07017543859649122,0.05263157894736842,0.19298245614035087
1509,rhymekeepers,43.66,-79.42,"toronto, on",cdn,english,yes,native canadian,mixed group,yes,2,4,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.46153846153846156,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.0,0.23076923076923078,0.23076923076923078
1510,rhythm method,44.65,-63.6,"halifax, ns",cdn,english,no,white,female group,yes,1,3,8,6,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5
1511,rhythm vision,39.74,-104.98,"denver, co",us,english,yes,mixed group,mixed group,no,1,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1512,rhythmicru,43.66,-79.42,"toronto, on",cdn,english,yes,mixed group,male group,yes,3,11,6,65,0.1076923076923077,0.0,0.0,0.03076923076923077,0.0,0.0,0.1076923076923077,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.1076923076923077,0.0,0.18461538461538463,0.0,0.23076923076923078,0.0,0.046153846153846156,0.06153846153846154,0.07692307692307693,0.046153846153846156,0.18461538461538463,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.12307692307692308
1513,ricca razor sharp,51.08,-114.08,"calgary, ab",cdn,english,no,white,male,yes,2,11,6,42,0.14285714285714285,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.09523809523809523,0.023809523809523808,0.0,0.0,0.047619047619047616,0.14285714285714285,0.0,0.21428571428571427,0.0,0.14285714285714285,0.0,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.09523809523809523,0.11904761904761904,0.09523809523809523,0.14285714285714285,0.11904761904761904,0.16666666666666666,0.023809523809523808
1514,ricca razor sharp & the equazn,51.08,-114.08,"calgary, ab",cdn,english,no,white,male,yes,1,12,7,51,0.0784313725490196,0.0,0.0,0.058823529411764705,0.0784313725490196,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0784313725490196,0.0,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0784313725490196,0.11764705882352941,0.0,0.0392156862745098,0.0,0.0392156862745098,0.0196078431372549,0.13725490196078433,0.17647058823529413,0.19607843137254902,0.09803921568627451,0.23529411764705882,0.058823529411764705
1515,richie phoe,39.98,-104.82,"brighton, eng",uk,english,no,white,male,no,1,1,9,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1516,richie spice,18.0,-76.8,"kingston, jamaica",int,english,yes,black,male,no,1,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
1517,rick ross,25.94,-80.24,"carol city, fl",us,english,yes,black,male,no,5,5,5,63,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.12698412698412698,0.0,0.031746031746031744,0.0,0.8095238095238095,0.14285714285714285,0.06349206349206349,0.047619047619047616,0.07936507936507936,0.30158730158730157,0.12698412698412698,0.14285714285714285,0.047619047619047616,0.031746031746031744,0.015873015873015872
1518,rico pabon,37.77,-122.42,"san francisco, ca",us,english,yes,hispanic,male,no,1,1,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
1519,rihanna,13.11,-59.6,"st. michael, barbados",int,english,yes,black,female,no,1,1,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.2608695652173913,0.0,0.08695652173913043
1520,riopel,46.8,-71.25,"quebec, qc",cdn,french,no,white,male,yes,1,1,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
1521,riow arai and nongenetic,35.68,139.75,"tokyo, japan",int,english,yes,mixed group,male group,no,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,rita j,41.85,-87.65,"chicago, il",us,english,yes,black,female,no,1,5,6,15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.0,0.2,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667
1523,ritt theme,42.33,-83.03,"windsor, on",cdn,english,no,white,male,yes,1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
1524,riviera regime,43.66,-79.42,"toronto, on/boston, ma",us/cdn,english,no,white,male group,no,1,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1525,rjd2,39.95,-75.16,"philadelphia, pa",us,english,no,white,male,no,3,10,5,59,0.03389830508474576,0.0,0.0,0.0847457627118644,0.01694915254237288,0.0,0.0,0.0,0.0,0.1016949152542373,0.0,0.0,0.1016949152542373,0.0,0.0,0.2033898305084746,0.0847457627118644,0.0,0.11864406779661017,0.0,0.13559322033898305,0.0,0.11864406779661017,0.0,0.0,0.1694915254237288,0.05084745762711865,0.1016949152542373,0.11864406779661017,0.0,0.1864406779661017,0.13559322033898305,0.11864406779661017,0.05084745762711865,0.06779661016949153
1526,rob sonic,40.71,-74.0,"new york, ny",us,english,no,white,male,no,1,9,7,23,0.0,0.0,0.0,0.0,0.13043478260869565,0.30434782608695654,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.08695652173913043,0.0,0.13043478260869565,0.0,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.17391304347826086
1527,rob swift,40.71,-74.0,"new york, ny",us,english,yes,black,male,no,1,1,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1528,rob-o,40.71,-74.0,"new york, ny",us,english,yes,black,male,no,1,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1529,robin thicke,34.05,-118.24,"los angeles, ca",us,english,no,white,male,no,1,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
1530,robizzy,43.66,-79.42,"toronto, on",cdn,english,no,white,male,yes,1,1,9,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
