,STATION,WEEK OF,STATION LATITUDE,STATION LONGITUDE,STATION CITY,STATION PROVINCE,MOST PLAYED ARTIST CITY,ARTIST COUNTRY,MOST PLAYED LABEL TYPE,MOST PLAYED LABEL ,ARTIST GENDER female,ARTIST GENDER male,ARTIST GENDER male group,ARTIST GENDER mixed group,CENSUS RACE CLASSIFICATION asian,CENSUS RACE CLASSIFICATION asian other,CENSUS RACE CLASSIFICATION black,CENSUS RACE CLASSIFICATION hispanic,CENSUS RACE CLASSIFICATION mixed group,CENSUS RACE CLASSIFICATION white,ARTIST COUNTRY cdn,ARTIST COUNTRY int,ARTIST COUNTRY uk,ARTIST COUNTRY us,ARTIST COUNTRY us/cdn,CANADIAN CONTENT no,CANADIAN CONTENT yes,ARTIST COUNTRY unknown,ARTIST GENDER unknown,CENSUS RACE CLASSIFICATION unknown,ARTIST GENDER female group,CENSUS RACE CLASSIFICATION native american,CENSUS RACE CLASSIFICATION native canadian,CENSUS RACE CLASSIFICATION middle eastern,CENSUS RACE CLASSIFICATION unidentified,CENSUS RACE CLASSIFICATION asian indian,CENSUS RACE CLASSIFICATION jewish,CENSUS RACE CLASSIFICATION romany,CENSUS RACE CLASSIFICATION other asian,CENSUS RACE CLASSIFICATION indian,CENSUS RACE CLASSIFICATION indian asian,CENSUS RACE CLASSIFICATION inuit,CENSUS RACE CLASSIFICATION metis,ARTIST GENDER no,CENSUS RACE CLASSIFICATION male,CENSUS RACE CLASSIFICATION east asian
1023,cjsr,2007-05-15,53.55,-113.5,edmonton,ab,"calgary, ab",us,indie,big dada,0.0,0.5,0.5,0.0,0.0,0.0,0.2,0.0,0.5,0.2,0.3,0.1,0.0,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,cjum,2007-05-15,49.88,-97.17,winnipeg,mb,"halifax, ns",us,indie,urbnet,0.0,0.8,0.2,0.0,0.1,0.0,0.5,0.0,0.1,0.3,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,ckut,2007-05-15,45.5,-73.58,montreal,qc,"los angeles, ca",us,indie,koch,0.1,0.7,0.2,0.0,0.0,0.0,0.4,0.1,0.0,0.5,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,ckxu,2007-05-15,49.7,-112.83,lethbridge,ab,"los angeles, ca",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,cfbx,2007-05-22,50.67,-120.33,kamloops,bc,"toronto, on",cdn,indie,urbnet,0.2,0.5,0.3,0.0,0.0,0.0,0.4,0.1,0.2,0.3,0.6,0.0,0.1,0.3,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,cfre,2007-05-22,46.59,-79.66,mississauga,on,"halifax, ns",cdn,indie,urbnet,0.0,0.7,0.3,0.0,0.0,0.0,0.5,0.0,0.1,0.4,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,chly,2007-05-22,49.15,-123.92,nanaimo,bc,unknown,us,indie,self-released,0.0,0.1,0.7,0.1,0.0,0.0,0.3,0.0,0.3,0.3,0.4,0.0,0.0,0.5,0.0,0.6,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,chrw,2007-05-22,42.983,-81.25,london,on,"new york, ny",cdn,indie,classy criminal,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,chsr,2007-05-22,45.95,-66.63,fredericton,nb,"halifax, ns",us,indie,deadbeats ent.,0.1,0.7,0.2,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.4,0.0,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,chuo,2007-05-22,45.417,-75.7,ottawa,on,"new york, ny",us,indie,atlantic,0.0,0.6,0.4,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,chyz,2007-05-22,45.57,-73.75,laval,qc,"vancouver, bc",us,indie,distrikt music,0.0,0.7,0.3,0.0,0.0,0.0,0.7,0.0,0.1,0.2,0.4,0.1,0.0,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,cilu,2007-05-22,48.4,-89.2,thunder bay,on,"brooklyn, ny",us,indie,definitive jux,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.3,0.3,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,cjlo,2007-05-22,45.5,-73.58,montreal,qc,"detroit, mi",us,indie,urbnet,0.0,0.9,0.1,0.0,0.0,0.0,0.5,0.1,0.0,0.4,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,cjsf,2007-05-22,49.25,-123.13,burnaby,bc,"vancouver, bc",cdn,indie,decon,0.0,0.9,0.1,0.0,0.0,0.0,0.4,0.1,0.0,0.5,0.4,0.1,0.1,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,cjsr,2007-05-22,53.55,-113.5,edmonton,ab,"detroit, mi",us,indie,urbnet,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,cjsw,2007-05-22,51.08,-114.08,calgary,ab,"toronto, on",cdn,indie,urbnet,0.0,0.8,0.2,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,cjum,2007-05-22,49.88,-97.17,winnipeg,mb,"halifax, ns",us,indie,urbnet,0.0,0.8,0.2,0.0,0.1,0.0,0.5,0.0,0.1,0.3,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,ckdu,2007-05-22,44.65,-63.6,halifax,ns,"halifax, ns",cdn,indie,urbnet,0.0,0.7,0.3,0.0,0.0,0.0,0.6,0.0,0.1,0.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,ckut,2007-05-22,45.5,-73.58,montreal,qc,"oakland, ca",us,indie,bully,0.1,0.6,0.3,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,ckxu,2007-05-22,49.7,-112.83,lethbridge,ab,"seattle, wa",us,indie,om,0.1,0.7,0.2,0.0,0.0,0.0,0.3,0.0,0.2,0.4,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,cfre,2007-05-29,46.59,-79.66,mississauga,on,"toronto, on",cdn,indie,couzan,0.0,0.7,0.3,0.0,0.0,0.0,0.4,0.1,0.1,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,cfuv,2007-05-29,48.43,-123.35,victoria,bc,"toronto, on",us,indie,babygrande,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.3,0.1,0.0,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,chly,2007-05-29,49.15,-123.92,nanaimo,bc,unknown,us,indie,self-released,0.0,0.1,0.7,0.1,0.0,0.0,0.3,0.0,0.3,0.3,0.4,0.0,0.0,0.5,0.0,0.6,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,chrw,2007-05-29,42.983,-81.25,london,on,"halifax, ns",cdn,indie,mush,0.0,0.7,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,chsr,2007-05-29,45.95,-66.63,fredericton,nb,"halifax, ns",us,indie,deadbeats ent.,0.1,0.7,0.2,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.4,0.0,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,chuo,2007-05-29,45.417,-75.7,ottawa,on,"detroit, mi",us,indie,atlantic,0.0,0.7,0.3,0.0,0.0,0.0,0.7,0.0,0.1,0.2,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,chyz,2007-05-29,45.57,-73.75,laval,qc,"vancouver, bc",us,indie,distrikt music,0.0,0.6,0.4,0.0,0.0,0.0,0.7,0.0,0.2,0.1,0.4,0.1,0.0,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,cilu,2007-05-29,48.4,-89.2,thunder bay,on,"brooklyn, ny",us,indie,definitive jux,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.3,0.3,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,cjam,2007-05-29,42.33,-83.03,windsor,on,"detroit, mi",us,indie,self-released,0.0,0.8,0.2,0.0,0.0,0.0,0.5,0.0,0.1,0.4,0.4,0.1,0.0,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,cjlo,2007-05-29,45.5,-73.58,montreal,qc,"detroit, mi",us,indie,urbnet,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.4,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,cjsf,2007-05-29,49.25,-123.13,burnaby,bc,"new york, ny",us,indie,decon,0.0,0.8,0.2,0.0,0.0,0.0,0.6,0.1,0.0,0.3,0.1,0.1,0.1,0.7,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,cjsr,2007-05-29,53.55,-113.5,edmonton,ab,"halifax, ns",cdn,indie,urbnet,0.0,0.8,0.2,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,cjsw,2007-05-29,51.08,-114.08,calgary,ab,"halifax, ns",cdn,indie,deadbeats ent.,0.0,0.8,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,cjum,2007-05-29,49.88,-97.17,winnipeg,mb,"brooklyn, ny",us,indie,epitaph,0.0,0.7,0.3,0.0,0.1,0.0,0.4,0.0,0.2,0.3,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,ckut,2007-05-29,45.5,-73.58,montreal,qc,"los angeles, ca",us,indie,nature sounds,0.0,0.6,0.3,0.1,0.0,0.1,0.5,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,cfbx,2007-06-05,50.67,-120.33,kamloops,bc,"new york, ny",us,indie,def jam,0.1,0.6,0.3,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.4,0.0,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,cfre,2007-06-05,46.59,-79.66,mississauga,on,"toronto, on",cdn,indie,couzan,0.0,0.7,0.3,0.0,0.0,0.0,0.4,0.1,0.1,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,cfuv,2007-06-05,48.43,-123.35,victoria,bc,"new york, ny",us,indie,definitive jux,0.0,0.8,0.2,0.0,0.0,0.1,0.6,0.0,0.1,0.2,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,chly,2007-06-05,49.15,-123.92,nanaimo,bc,unknown,us,indie,self-released,0.0,0.1,0.7,0.1,0.0,0.0,0.3,0.0,0.3,0.3,0.4,0.0,0.0,0.5,0.0,0.6,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,chrw,2007-06-05,42.983,-81.25,london,on,"halifax, ns",cdn,indie,dehsloot productions,0.0,0.7,0.3,0.0,0.0,0.0,0.4,0.0,0.2,0.3,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,chsr,2007-06-05,45.95,-66.63,fredericton,nb,"halifax, ns",us,indie,deadbeats ent.,0.1,0.7,0.2,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.4,0.0,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,chuo,2007-06-05,45.417,-75.7,ottawa,on,"detroit, mi",us,indie,definition music,0.0,0.7,0.3,0.0,0.0,0.0,0.7,0.0,0.1,0.1,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,chyz,2007-06-05,45.57,-73.75,laval,qc,"detroit, mi",us,indie,break'n,0.0,0.5,0.5,0.0,0.0,0.0,0.6,0.0,0.3,0.1,0.3,0.1,0.0,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,cilu,2007-06-05,48.4,-89.2,thunder bay,on,"detroit, mi",us,indie,syntax,0.0,0.6,0.3,0.1,0.0,0.0,0.4,0.0,0.3,0.2,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,cjam,2007-06-05,42.33,-83.03,windsor,on,"detroit, mi",us,indie,self-released,0.0,0.8,0.2,0.0,0.0,0.0,0.5,0.0,0.1,0.4,0.3,0.2,0.0,0.5,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,cjlo,2007-06-05,45.5,-73.58,montreal,qc,"detroit, mi",us,indie,urbnet,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.4,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,cjsr,2007-06-05,53.55,-113.5,edmonton,ab,"halifax, ns",cdn,indie,deadbeats ent.,0.0,0.8,0.2,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,cjsw,2007-06-05,51.08,-114.08,calgary,ab,"halifax, ns",cdn,indie,deadbeats ent.,0.0,0.7,0.3,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.5,0.1,0.0,0.4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,cjum,2007-06-05,49.88,-97.17,winnipeg,mb,"halifax, ns",cdn,indie,urbnet,0.0,0.7,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.4,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,ckdu,2007-06-05,44.65,-63.6,halifax,ns,"halifax, ns",cdn,indie,deadbeats ent.,0.0,0.7,0.3,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.9,0.0,0.0,0.1,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,ckut,2007-06-05,45.5,-73.58,montreal,qc,"los angeles, ca",us,indie,nature sounds,0.0,0.6,0.3,0.1,0.0,0.1,0.5,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,ckxu,2007-06-05,49.7,-112.83,lethbridge,ab,"halifax, ns",cdn,indie,urbnet,0.0,0.8,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,cfuv,2007-06-12,48.43,-123.35,victoria,bc,"toronto, on",us,indie,do right! music,0.0,0.7,0.3,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,chly,2007-06-12,49.15,-123.92,nanaimo,bc,"nanaimo, bc",us,indie,babygrande,0.1,0.7,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.3,0.2,0.0,0.5,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,ciut,2007-06-12,43.66,-79.42,toronto,on,"toronto, on",cdn,indie,urbnet,0.0,0.6,0.4,0.0,0.0,0.0,0.7,0.0,0.2,0.1,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,cjam,2007-06-12,42.33,-83.03,windsor,on,"philadelphia, pa",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.4,0.2,0.0,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,cjsr,2007-06-12,53.55,-113.5,edmonton,ab,"halifax, ns",us,indie,deadbeats ent.,0.0,0.6,0.3,0.1,0.0,0.0,0.4,0.0,0.4,0.2,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,cjum,2007-06-12,49.88,-97.17,winnipeg,mb,"halifax, ns",cdn,indie,rawkus,0.0,0.7,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.4,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,ckdu,2007-06-12,44.65,-63.6,halifax,ns,"halifax, ns",cdn,indie,deadbeats ent.,0.0,0.7,0.3,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.9,0.1,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,cfbx,2007-06-19,50.67,-120.33,kamloops,bc,"toronto, on",cdn,indie,urbnet,0.0,0.6,0.4,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,cfre,2007-06-19,46.59,-79.66,mississauga,on,"halifax, ns",cdn,indie,break'n,0.0,0.7,0.2,0.1,0.0,0.0,0.1,0.1,0.3,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,cfuv,2007-06-19,48.43,-123.35,victoria,bc,"seattle, wa",us,indie,rawkus,0.0,0.8,0.2,0.0,0.0,0.0,0.5,0.0,0.1,0.3,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,chly,2007-06-19,49.15,-123.92,nanaimo,bc,"vancouver, bc",us,indie,urbnet,0.1,0.4,0.5,0.0,0.0,0.0,0.4,0.1,0.1,0.4,0.4,0.1,0.0,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,chrw,2007-06-19,42.983,-81.25,london,on,"halifax, ns",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.3,0.0,0.3,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,chyz,2007-06-19,45.57,-73.75,laval,qc,"seattle, wa",us,indie,break'n,0.0,0.4,0.6,0.0,0.0,0.0,0.5,0.0,0.4,0.1,0.3,0.1,0.0,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,cilu,2007-06-19,48.4,-89.2,thunder bay,on,"detroit, mi",us,indie,break'n,0.0,0.7,0.3,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,ciut,2007-06-19,43.66,-79.42,toronto,on,"toronto, on",cdn,indie,urbnet,0.0,0.6,0.4,0.0,0.0,0.0,0.7,0.0,0.2,0.0,0.5,0.1,0.0,0.4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,cjam,2007-06-19,42.33,-83.03,windsor,on,"detroit, mi",us,indie,do right! music,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.3,0.2,0.0,0.5,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
